"","feature","MM-NorESM2-MM_Percentile_phos_585","MM-IPSL-CM6A-LR_Percentile_phos_585","MM-GFDL-ESM4_Percentile_phos_585","MM-CMCC-ESM2_Percentile_phos_585","MM-CanESM5_Percentile_phos_585","EM_Percentile_phos_585"
"792","Astreopora_expansa",80.9284818067754,81.3048933500627,79.1718946047679,82.9360100376412,82.810539523212,82.3086574654956
"793","Astreopora_gracilis",82.9931972789116,81.4382896015549,79.6890184645287,82.5072886297376,80.7580174927114,82.6044703595724
"794","Astreopora_listeri",82.5295723384895,81.7106460418562,79.8908098271156,81.7106460418562,81.3466787989081,83.1665150136488
"795","Astreopora_macrostoma",82.4175824175824,81.018981018981,79.7202797202797,81.9180819180819,80.7192807192807,82.1178821178821
"796","Astreopora_myriophthalma",84.0433772269559,83.1913245546088,81.8745158791634,83.3462432223083,82.1843532145623,84.8954298993029
"797","Astreopora_ocellata",82.1903787103378,80.9621289662231,80.0409416581372,81.8833162743091,80.4503582395087,81.8833162743091
"798","Astreopora_randalli",82.8082808280828,83.5283528352835,81.0981098109811,83.6183618361836,83.3483348334833,84.3384338433843
"799","Astreopora_scabra",88.1028938906752,90.8360128617363,87.9421221864952,89.2282958199357,89.5498392282958,91.9614147909968
"800","Astreopora_suggesta",81.9829424307036,81.7697228144989,80.2771855010661,82.5159914712154,81.8763326226013,82.6226012793177
"801","Astroboa_nuda",80.1675977653631,80.7262569832402,77.3743016759776,83.1005586592179,82.6815642458101,81.9832402234637
"802","Astrobrachion_adhaerens",83.5036496350365,82.1897810218978,84.3795620437956,83.9416058394161,82.3357664233577,87.007299270073
"803","Astrobrachion_constrictum",90.4411764705882,74.2647058823529,79.4117647058823,75,65.4411764705882,86.7647058823529
"804","Astroceras_mammosus",88.7372013651877,85.3242320819113,82.4232081911263,84.8122866894198,81.2286689419795,88.5665529010239
"805","Astrocladus_exiguus",84.9869451697128,82.1148825065274,80.0261096605744,81.8537859007833,78.4595300261097,86.4229765013055
"806","Astronesthes_bilobatus",70.5735890815197,72.0075617853191,68.4064920693471,71.4219845075618,70.8410180745113,72.4824787901143
"807","Astronesthes_chrysophekadion",79.0079639889197,78.7569252077562,69.4511772853186,80.6353878116343,82.946675900277,80.9210526315789
"808","Astronesthes_cyaneus",72.9366363749533,73.5009751441969,62.6250051869372,71.5465372007137,73.5009751441969,73.7333499315324
"809","Astronesthes_dupliglandis",82.2249483471074,81.6051136363636,74.9677169421488,83.2644628099173,83.542097107438,83.2257231404959
"810","Astronesthes_fedorovi",74.2424242424242,87.7705627705628,90.1515151515152,88.4199134199134,93.8311688311688,91.7748917748918
"811","Astronesthes_gemmifer",62.7418099059711,65.4309157333653,62.6519734083967,63.4185781876984,62.8855483020902,66.1615859136372
"812","Astronesthes_ijimai",78.7935072276508,78.0828555277397,68.6344181539207,79.6818218525398,82.0964225147379,80.5055317774368
"813","Astronesthes_indicus",69.8631938963431,68.7352012628256,61.9080505130229,67.0547224414628,69.3403051828466,69.6329913180742
"814","Astronesthes_lucifer",72.6325007297444,71.394020266044,62.7580167632709,69.1422376047704,73.2705058171052,72.2863933947709
"815","Astronesthes_luetkeni",64.6428790011629,63.7431911377685,57.2219842095599,62.2008690862354,64.3460432094987,64.5449537915417
"816","Astronesthes_martensii",79.21367233541,78.540158275804,69.102542515575,80.5522815288769,82.808553628557,80.9563899646405
"817","Astronesthes_quasiindicus",69.8399136613005,71.629642953503,67.1373324939293,71.1664718050184,71.2024462631532,72.4345714542675
"818","Astronesthes_splendidus",69.9411498415573,70.2278557416629,61.7473970122227,67.6889995473065,70.3334842311755,70.6918666063075
"819","Astronesthes_tchuvasovi",81.6751966046686,79.8527025340157,71.1147172637623,81.8874048183747,82.7861690176008,80.9387092747472
"820","Astronesthes_trifibulatus",70.5148628952988,69.8471341897434,62.5800766023794,68.2100125410975,70.4843575229638,70.7928007321289
"821","Astropecten_monacanthus",79.5427196149218,79.0613718411552,77.9783393501805,80.9867629362214,80.9867629362214,79.6630565583634
"822","Astropecten_polyacanthus",83.265306122449,81.8367346938776,81.4965986394558,80.9523809523809,80.9523809523809,83.3333333333333
"823","Astropecten_vappa",79.7402597402597,78.961038961039,78.051948051948,81.8181818181818,80.7792207792208,79.6103896103896
"824","Astropyga_radiata",79.3313069908815,79.1793313069909,79.1793313069909,81.0030395136778,81.4589665653495,82.2188449848024
"825","Astrosclera_willeyana",87.568058076225,87.0235934664247,86.4791288566243,85.934664246824,84.7549909255898,89.5644283121597
"826","Astrothorax_waitei",79.2051100070972,77.9276082327892,77.9985805535841,78.2824698367637,77.1469127040454,81.8310858765082
"827","Asymmetron_lucayanum",82.886216466235,81.59111933395,79.6484736355227,82.1461609620722,80.5735430157262,83.2562442183164
"828","Atactodea_striata",83.8818565400844,82.7004219409283,81.6033755274262,83.2067510548523,81.8565400843882,83.8818565400844
"829","Ateleopus_japonicus",80.355472404116,78.3910196445276,78.3910196445276,81.0102899906455,79.7006548175865,82.3199251637044
"830","Atelomycterus_marmoratus",79.2151162790698,79.796511627907,77.3255813953488,82.1220930232558,81.6860465116279,79.796511627907
"831","Atergatis_floridus",84.1525423728814,83.135593220339,81.1016949152542,83.0508474576271,82.3728813559322,84.8305084745763
"832","Atergatis_integerrimus",84.0034965034965,82.6048951048951,81.5559440559441,83.3916083916084,82.0804195804196,84.1783216783217
"833","Atergatopsis_lucasii",86.0078277886497,87.4755381604697,84.0508806262231,88.0626223091976,87.1819960861057,88.8454011741683
"834","Atergatopsis_signata",84.2227378190255,83.2173240525909,81.6705336426914,83.3720030935808,82.2119102861562,84.6867749419954
"835","Athanas_areteformis",84.5423143350605,83.5924006908463,81.692573402418,83.5060449050086,82.2970639032815,85.0604490500863
"836","Athanas_dimorphus",78.335535006605,77.8071334214003,77.6750330250991,79.3923381770145,79.7886393659181,78.2034346103038
"837","Athanas_djiboutensis",84.5836768342951,83.676834295136,81.8631492168178,84.0065952184666,82.275350370981,85.3256389117889
"838","Athanas_indicus",83.8495575221239,82.8908554572271,81.5634218289086,82.8908554572271,81.858407079646,84.2920353982301
"839","Athanas_marshallensis",88.7096774193548,96.2365591397849,86.0215053763441,97.3118279569892,90.8602150537634,95.6989247311828
"840","Athanas_parvus",83.6802664446295,81.3488759367194,81.2656119900083,82.014987510408,80.5995004163197,83.097418817652
"841","Athanas_rhothionastes",89.771197846568,91.2516823687752,88.1561238223419,89.9057873485868,88.5598923283984,92.7321668909825
"842","Atherinomorus_duodecimalis",80.359820089955,81.5592203898051,77.3613193403298,83.0584707646177,84.5577211394303,82.3088455772114
"843","Atherinomorus_endrachtensis",79.8988621997472,80.1517067003793,78.5082174462705,81.921618204804,82.0480404551201,80.4045512010114
"844","Atherinomorus_lacunosus",82.1364452423698,81.5978456014363,80.4308797127469,81.3285457809695,81.2387791741472,82.8545780969479
"845","Atherinomorus_lineatus",88.3333333333333,95,82.2222222222222,96.1111111111111,90.5555555555556,94.4444444444444
"846","Atherion_elymus",82.1138211382114,82.7913279132791,81.4363143631436,85.0948509485095,85.0948509485095,82.6558265582656
"847","Atlanta_inclinata",81.7469204927212,81.9708846584547,81.2989921612542,82.5307950727884,81.2989921612542,82.7547592385218
"848","Atlanta_lesueurii",83.695652173913,82.3369565217391,80.7971014492754,82.0652173913043,80.2536231884058,84.8731884057971
"849","Atlanta_peronii",71.8216909475781,72.394471423235,65.1351014817582,67.5756443780351,71.5103972108081,72.3571161748226
"850","Atolla_vanhoeffeni",88.2978723404255,87.5886524822695,90.0709219858156,83.6879432624114,84.0425531914894,86.5248226950355
"851","Atolla_wyvillei",79.4979079497908,61.0878661087866,53.5564853556485,66.1087866108787,56.9037656903766,74.8953974895397
"852","Atrina_pectinata",83.6173001310616,82.1100917431193,81.5203145478375,81.389252948886,81.2581913499345,83.6173001310616
"853","Atrina_vexillum",83.448275862069,82.3754789272031,81.3793103448276,82.2222222222222,81.6858237547893,83.9080459770115
"854","Atriolum_robustum",83.7526205450734,83.4381551362683,81.1320754716981,84.2767295597484,82.4947589098532,86.0587002096436
"855","Atrobucca_brevis",80.7365439093484,79.8866855524079,79.4617563739377,83.0028328611898,81.8696883852691,82.0113314447592
"856","Atrobucca_nibe",80.6763285024155,80.4347826086957,78.5024154589372,82.3671497584541,82.2463768115942,80.7971014492754
"857","Atrosalarias_holomelas",88.8728323699422,88.150289017341,87.1387283236994,88.5838150289017,87.2832369942196,90.606936416185
"858","Attiliosa_nodulifera",81.8556701030928,80.5154639175258,80,81.5463917525773,80.2061855670103,81.9587628865979
"859","Atule_mate",82.466870540265,81.44750254842,80.6320081549439,82.7726809378185,82.1610601427115,82.874617737003
"860","Atypopenaeus_stenodactylus",77.7777777777778,78.1045751633987,75.6535947712418,80.2287581699347,79.9019607843137,77.9411764705882
"861","Atys_cylindricus",82.755388940956,80.5998125585755,79.7563261480787,82.1930646672915,80.2249297094658,82.4742268041237
"862","Atys_naucum",82.1689259645464,80.6047966631908,79.2492179353493,81.7518248175183,80.8133472367049,81.9603753910323
"863","Augaptilus_megalurus",78.6350148367952,83.6795252225519,89.0207715133531,79.8219584569733,82.4925816023739,83.9762611275964
"864","Aulacocephalus_temminckii",81.8804483188045,81.1332503113325,81.0709838107098,80.5105853051058,80.5728518057285,83.1880448318804
"865","Aulacolambrus_hoplonotus",82.5766871165644,81.9631901840491,80.1226993865031,83.5582822085889,83.3128834355828,83.4355828220859
"866","Aulostomus_chinensis",83.3217993079585,82.1453287197232,81.7993079584775,81.6608996539792,80.6920415224914,83.8062283737024
"867","Aulotrachichthys_latus",80.7769423558897,82.6817042606516,58.3709273182957,84.4360902255639,84.3107769423559,83.4586466165414
"868","Aulotrachichthys_prosthemius",70.2770780856423,85.7682619647355,88.5390428211587,86.5239294710327,92.8211586901763,90.4282115869018
"869","Aurelia_aurita",64.1188959660297,60.9341825902335,62.208067940552,56.4755838641189,59.8726114649682,66.8789808917197
"870","Auriculastra_subula",79.7278911564626,80.5442176870748,77.5510204081633,82.8571428571429,82.8571428571429,80.9523809523809
"871","Aurigequula_fasciata",81.9078947368421,79.4956140350877,79.3859649122807,81.25,80.1535087719298,81.5789473684211
"872","Austrognatharia_pecten",95.8333333333333,89.8809523809524,94.0476190476191,88.6904761904762,90.4761904761905,93.4523809523809
"873","Austrognathia_nannulifera",95.7575757575758,90.3030303030303,93.9393939393939,90.3030303030303,90.3030303030303,93.3333333333333
"874","Austrolepidopa_caledonia",90.5852417302799,84.4783715012723,79.8982188295165,83.4605597964377,78.3715012722646,89.058524173028
"875","Austrolethops_wardi",80.0891530460624,80.2377414561664,77.1173848439822,82.6151560178306,82.9123328380386,80.8320950965825
"876","Automate_dolichognatha",83.4992887624467,82.1479374110953,81.5789473684211,81.9345661450925,81.0099573257468,83.5704125177809
"877","Auxis_rochei",83.7140751658069,82.6823876197494,81.5770081061164,82.8297715549005,81.650700073692,84.2299189388357
"878","Auxis_thazard",81.1011116993118,79.8305982001059,78.9306511381683,79.6188459502382,79.3541556379037,82.5833774483854
"879","Avocettina_bowersii",87.4330978377221,88.1181759794477,87.3688717619353,87.2832369942196,85.4420894883323,86.3198458574181
"880","Avrainvillea_erecta",83.9615076182839,83.0793905372895,81.4755412991179,82.8388131515638,82.2774659182037,84.3624699278268
"881","Avrainvillea_hollenbergii",90.0343642611684,88.3161512027491,85.3951890034364,87.4570446735395,84.7079037800687,90.7216494845361
"882","Avrainvillea_lacerata",82,80.72,80.96,80.64,80.16,82.72
"883","Avrainvillea_nigricans",84.1711229946524,83.9572192513369,81.6042780748663,84.5989304812834,82.2459893048128,86.4171122994652
"884","Awaous_guamensis",80.0198807157058,79.8210735586481,80.5168986083499,76.1431411530815,77.2365805168986,82.8031809145129
"885","Awaous_melanocephalus",81.2113720642769,80.716934487021,79.6044499381953,82.6946847960445,82.5710754017305,82.3238566131026
"886","Awaous_ocellaris",82.9268292682927,81.4319433516916,80.7238394964595,82.2974036191975,81.5892997639654,83.7922895357986
"887","Axianassa_heardi",95.2879581151832,92.1465968586387,90.5759162303665,92.6701570680628,92.1465968586387,94.7643979057592
"888","Axinella_donnani",80.6526806526807,80.0699300699301,80.6526806526807,81.1188811188811,82.1678321678322,81.9347319347319
"889","Axinella_lifouensis",69.3693693693694,63.963963963964,64.4144144144144,56.3063063063063,55.8558558558559,71.1711711711712
"890","Axinella_plumosa",73.2876712328767,56.8493150684932,57.5342465753425,56.1643835616438,39.7260273972603,68.4931506849315
"891","Axinyssa_aculeata",82.1621621621622,83.6036036036036,77.1171171171171,85.7657657657658,84.3243243243243,85.045045045045
"892","Axinyssa_aplysinoides",86.7625899280576,87.3381294964029,87.7697841726619,87.1942446043166,85.1798561151079,89.3525179856115
"893","Axiopsis_pica",86.3001745200698,85.8638743455497,85.1657940663176,84.9040139616056,84.2931937172775,88.9179755671902
"894","Axiopsis_serratifrons",84.106463878327,83.4220532319392,81.8250950570342,83.4980988593156,82.2053231939163,84.9429657794677
"895","Azorinus_coarctatus",78.0689655172414,77.6551724137931,77.5172413793103,79.8620689655172,80,78.6206896551724
"896","Babelomurex_diadema",84.0068787618229,83.4049871023216,81.2553740326741,83.5769561478934,82.201203783319,86.3284608770421
"897","Babelomurex_lischkeanus",84.5890410958904,80.4794520547945,75.6849315068493,77.3972602739726,73.6301369863014,86.986301369863
"898","Bajacalifornia_megalops",53.548598590395,47.8200295033601,50.393378134732,48.8280609736109,49.1722668415014,49.3443697754467
"899","Balaenoptera_acutorostrata",80.7834833245103,76.6807834833245,77.6071995764955,76.9190047644256,78.3218634197988,80.2011646373743
"900","Balaenoptera_borealis",77.0357324929323,75.5202298744033,68.8742642628725,75.0150623348936,77.1191546554201,77.3740557074663
"901","Balaenoptera_brydei",93.4981684981685,99.7252747252747,97.0695970695971,98.9010989010989,99.9084249084249,99.4505494505495
"902","Balaenoptera_edeni",74.5341857020348,72.4955172682623,65.748031496063,71.2988227956654,74.2028533562018,73.7506821548297
"903","Balaenoptera_musculus",78.4421675077739,76.9587602589591,70.811031248407,77.0963959830759,78.7786103889484,78.9876127848295
"904","Balaenoptera_physalus",57.4022346368715,40.7821229050279,50.9776536312849,43.854748603352,39.3854748603352,46.7877094972067
"905","Balanophyllia_crassitheca",81.1627906976744,78.1395348837209,73.953488372093,73.2558139534884,73.4883720930233,83.0232558139535
"906","Balanus_improvisus",87.012987012987,66.2337662337662,72.7272727272727,66.2337662337662,50.6493506493506,79.2207792207792
"907","Balanus_trigonus",82.0124666073019,79.6972395369546,79.0739091718611,80.053428317008,78.9848619768477,81.3891362422084
"908","Balistapus_undulatus",84.1825095057034,82.8897338403042,81.9011406844106,82.8136882129278,81.7490494296578,84.4866920152091
"909","Balistoides_conspicillum",82.4291497975709,80.9716599190283,80.8906882591093,80.9716599190283,80,83.1578947368421
"910","Balistoides_viridescens",84.0601503759398,82.8571428571429,81.9548872180451,82.8571428571429,81.6541353383459,84.3609022556391
"911","Bamarooka_anomala",88.3408071748879,89.6860986547085,90.1345291479821,91.9282511210762,91.4798206278027,93.2735426008969
"912","Banareia_armata",86.9815668202765,85.7142857142857,84.5622119815668,85.4838709677419,82.7188940092166,89.1705069124424
"913","Banjos_aculeatus",100,85.7142857142857,57.1428571428571,85.7142857142857,57.1428571428571,100
"914","Banjos_banjos",81.4345991561182,79.4303797468354,78.2700421940928,81.1181434599156,80.4852320675106,82.0675105485232
"915","Bankia_carinata",81.9409282700422,80.168776371308,79.0717299578059,80.7594936708861,79.3248945147679,81.8565400843882
"916","Barbantus_curvifrons",69.7308529586384,68.6456890296194,61.8972227719507,66.9833102447391,69.2723794445544,69.539547463553
"917","Barbatia_cometa",80.0273597811218,80.8481532147743,77.0177838577291,82.9001367989056,82.9001367989056,80.8481532147743
"918","Barbatia_foliata",82.1564885496183,81.2977099236641,80.0572519083969,81.9656488549618,81.1068702290076,82.2519083969466
"919","Barbatia_fusca",82.295719844358,80.9338521400778,79.1828793774319,81.6147859922179,80.7392996108949,82.295719844358
"920","Barbourisia_rufa",75.7440084277061,74.9802475638662,75.7176718461944,72.4782723202528,75.1119304714248,76.7447985251514
"921","Barbuligobius_boehlkei",82.5698324022346,80.5586592178771,79.6648044692737,82.0111731843575,80.5586592178771,82.122905027933
"922","Barnea_dilatata",79.2753623188406,79.7101449275362,76.9565217391304,81.8840579710145,82.3188405797101,79.7101449275362
"923","Barnea_manilensis",81.5028901734104,79.8843930635838,78.3815028901734,81.271676300578,80.9248554913295,81.5028901734104
"924","Baseodiscus_hemprichii",83.2535885167464,82.5358851674641,82.0574162679426,83.0940988835726,82.2966507177033,85.4066985645933
"925","Bassia_bassensis",81.73198482933,80.0252844500632,80.2781289506953,79.2667509481669,79.582806573957,81.795195954488
"926","Bassozetus_zenkevitchi",100,100,100,100,100,100
"927","Bathochordaeus_charon",42.3076923076923,34.6153846153846,84.6153846153846,100,42.3076923076923,57.6923076923077
"928","Bathophilus_abarbatus",69.7683627004554,71.0948327063948,69.4713918036032,67.2540091071075,69.5901801623441,73.0548406256187
"929","Bathophilus_brevis",63.1513610971537,61.9720391333905,56.0399609848373,60.4675908137026,62.5868235155026,62.8203233529394
"930","Bathophilus_digitatus",64.9143532191376,64.8900316180814,57.103644765644,62.5690559744276,65.0290121955457,65.3069733504743
"931","Bathophilus_kingi",62.5028033191299,62.9513343799058,58.6603872318158,61.6094789564177,61.9421394931599,63.9007251252149
"932","Bathophilus_longipinnis",59.670796093723,58.5734497394665,57.3070154249629,58.1869629731875,58.3422478346389,60.0124227889161
"933","Bathophilus_pawneei",64.9264884779813,64.9021584234125,57.1269681276285,62.5942789614542,65.0689930833131,65.3227207952452
"934","Bathophilus_schizochirus",71.4690496948562,71.1813426329555,61.1203138622493,69.2676547515257,71.6870095902354,71.7829119442023
"935","Bathophilus_vaillanti",54.8022598870056,54.8426150121065,56.8603712671509,48.547215496368,50.4439063761098,57.3849878934625
"936","Bathothauma_lyromma",73.1073943661972,73.1294014084507,73.5695422535211,69.6082746478873,72.9533450704225,74.2517605633803
"937","Bathyarctus_rubens",80.9399477806788,80.8746736292428,79.4386422976501,79.5039164490862,79.8955613577023,83.6161879895561
"938","Bathycongrus_odontostomus",82.5853985264568,83.5231078365707,81.4467515070328,81.3797722705961,81.3797722705961,85.7334226389819
"939","Bathycongrus_retrotinctus",81.242672919109,81.7116060961313,80.6565064478312,84.0562719812427,83.9390386869871,83.8218053927315
"940","Bathycongrus_trilineatus",70.8661417322835,55.1181102362205,60.6299212598425,52.755905511811,39.3700787401575,66.9291338582677
"941","Bathycongrus_varidens",90.7216494845361,89.6907216494845,92.0962199312715,86.5979381443299,86.9415807560137,88.659793814433
"942","Bathygobius_coalitus",83.7944664031621,83.300395256917,80.5335968379447,83.300395256917,82.6086956521739,85.5731225296443
"943","Bathygobius_cocosensis",84.2732327243844,83.1612390786338,81.4932486100079,83.3200953137411,82.5258141382049,85.1469420174742
"944","Bathygobius_cotticeps",84.5626072041166,83.9622641509434,82.2469982847341,83.9622641509434,82.8473413379074,86.5351629502573
"945","Bathygobius_cyclopterus",83.7190742218675,82.9209896249002,81.7238627294493,82.7613727055068,82.122905027933,84.3575418994413
"946","Bathygobius_fuscus",84.2241379310345,83.1034482758621,81.4655172413793,83.1034482758621,82.4137931034483,85
"947","Bathygobius_laddi",81.304347826087,80.4347826086957,79.5652173913043,82.6086956521739,82.1739130434783,82.7536231884058
"948","Bathylagichthys_greyae",49.438202247191,61.7977528089888,62.9213483146067,93.2584269662921,39.3258426966292,53.9325842696629
"949","Bathylagoides_argyrogaster",77.4982254120987,77.5297736414544,68.1362883508163,78.6339616689013,82.0175092672924,79.8012461550595
"950","Bathylagoides_nigrigenys",87.1402042711235,87.2562674094708,86.8616527390901,86.652739090065,84.7493036211699,85.3528319405757
"951","Bathymunida_polae",82.7150749802684,81.1365430149961,79.715864246251,81.6890292028414,80.6629834254144,83.8989739542226
"952","Bathymunida_rudis",87.4509803921569,79.6078431372549,80,75.6862745098039,69.8039215686274,87.0588235294118
"953","Bathymunida_sibogae",82.2134387351779,80.7905138339921,79.5256916996047,81.1067193675889,80.0790513833992,82.8458498023715
"954","Bathynomus_affinis",90.4411764705882,93.3823529411765,77.2058823529412,93.3823529411765,90.4411764705882,94.1176470588235
