"","feature","EM_Percentile_velocity_585","EM_Percentile_o2os_585","EM_Percentile_phos_585","EM_Percentile_tos_585"
"2577","Diademichthys_lineatus",72.2274881516588,71.7535545023697,83.7914691943128,66.1611374407583
"2578","Diala_albugo",70.5458290422245,69.9279093717817,81.9773429454171,63.5427394438723
"2579","Diala_semistriata",69.9882766705745,67.9953106682298,81.7116060961313,60.3751465416178
"2580","Diancistrus_alatus",91.1764705882353,75,85.2941176470588,80.8823529411765
"2581","Diancistrus_alleni",72.4708171206226,71.3035019455253,84.727626459144,65.272373540856
"2582","Diancistrus_atollorum",68.0656934306569,72.4452554744526,89.963503649635,63.1386861313869
"2583","Diancistrus_beateae",72.0464135021097,73.8396624472574,86.3924050632912,66.2447257383966
"2584","Diancistrus_brevirostris",92.2764227642276,84.9593495934959,89.8373983739837,82.520325203252
"2585","Diancistrus_eremitus",67.9376083188908,68.4575389948007,83.7088388214905,56.4991334488735
"2586","Diancistrus_fijiensis",87.2549019607843,90.1960784313726,91.5032679738562,87.9084967320261
"2587","Diancistrus_fuscus",67.816091954023,65.2298850574713,80.316091954023,56.7528735632184
"2588","Diancistrus_karinae",63.8181818181818,65.4545454545455,77.8181818181818,56.9090909090909
