"","feature","EM_Percentile_tos_585","MM-NorESM2-MM_Percentile_tos_585","MM-IPSL-CM6A-LR_Percentile_tos_585","MM-GFDL-ESM4_Percentile_tos_585","MM-CMCC-ESM2_Percentile_tos_585","MM-CanESM5_Percentile_tos_585"
"2131","Conus_suratensis",57.7405857740586,63.5983263598326,70.5718270571827,54.3933054393305,59.6931659693166,57.7405857740586
"2132","Conus_suturatus",58.0756013745705,67.3539518900344,73.7113402061856,58.5910652920962,61.340206185567,58.0756013745705
"2133","Conus_swainsoni",62.2222222222222,88.1481481481482,87.4074074074074,91.8518518518518,61.4814814814815,62.2222222222222
"2134","Conus_tenuistriatus",68.3355886332882,71.6508795669824,75.3721244925575,66.7794316644114,68.3355886332882,68.3355886332882
"2135","Conus_terebra",67.3519736842105,72.3684210526316,78.8651315789474,66.5296052631579,67.1875,67.3519736842105
"2136","Conus_tessulatus",68.2453416149068,72.7484472049689,78.804347826087,67.2360248447205,67.7018633540373,68.2453416149068
"2137","Conus_textile",68.1962025316456,72.7848101265823,78.7183544303797,67.5632911392405,67.7215189873418,68.1962025316456
"2138","Conus_tirardi",64.7058823529412,85.6209150326797,84.9673202614379,92.8104575163399,64.0522875816993,64.7058823529412
"2139","Conus_tulipa",68.2965299684543,73.0283911671924,79.3375394321767,67.5078864353312,68.0599369085173,68.2965299684543
"2140","Conus_varius",65.234375,68.59375,71.796875,64.609375,64.296875,65.234375
"2141","Conus_vexillum",68.2758620689655,72.7969348659004,78.6206896551724,67.816091954023,68.5057471264368,68.2758620689655
"2142","Conus_vimineus",63.1081081081081,69.3243243243243,75.2702702702703,59.3243243243243,65.6756756756757,63.1081081081081
"2143","Conus_viola",56.7293777134588,63.2416787264834,70.4775687409551,53.5455861070912,58.465991316932,56.7293777134588
"2144","Conus_virgo",68.1000781860829,72.3221266614543,78.4988272087568,67.4745895230649,68.1000781860829,68.1000781860829
"2145","Conus_vitulinus",66.9802445907808,70.8372530573848,73.0009407337724,66.5098777046096,67.9209783631232,66.9802445907808
"2146","Conus_voluminalis",55.2036199095023,61.236802413273,69.5324283559578,51.4328808446455,58.3710407239819,55.2036199095023
"2147","Conus_zeylanicus",58.6253369272237,64.2857142857143,66.8463611859838,54.3126684636119,59.1644204851752,58.6253369272237
"2148","Cookeolus_japonicus",67.3430564362714,71.147748890298,77.5523145212429,66.5821179454661,66.138237159163,67.3430564362714
"2149","Copilia_mirabilis",65.30931871574,69.3030540328896,72.043852779953,65.30931871574,64.4479248238058,65.30931871574
"2150","Copilia_quadrata",65.149136577708,69.3877551020408,72.0565149136578,65.0706436420722,64.2857142857143,65.149136577708
"2151","Coradion_altivelis",58.7193460490463,65.9400544959128,72.0708446866485,56.267029972752,59.5367847411444,58.7193460490463
"2152","Coradion_chrysozonus",60.3985056039851,66.1270236612702,68.4931506849315,56.6625155666252,60.0249066002491,60.3985056039851
"2153","Coralanthura_endeavourae",76.7716535433071,92.9133858267717,92.5196850393701,90.5511811023622,70.8661417322835,76.7716535433071
"2154","Coralichlamys_madreporarum",52.804759592035,49.4596891694998,56.9208353569694,53.9764448761535,49.7268091306459,52.804759592035
"2155","Corallianassa_coutierei",67.9870654810024,73.8075990299111,79.9514955537591,67.3403395311237,67.5828617623282,67.9870654810024
"2156","Coralliocaris_graminea",67.9650238473768,72.5755166931637,79.2527821939587,67.4085850556439,67.8060413354531,67.9650238473768
"2157","Coralliocaris_nudirostris",68.1603773584906,72.9559748427673,79.7169811320755,67.688679245283,68.2389937106918,68.1603773584906
"2158","Coralliocaris_superba",68.266253869969,72.9102167182663,79.1795665634675,68.1114551083591,68.343653250774,68.266253869969
"2159","Coralliocaris_viridis",62.7198124267292,67.9953106682298,75.0293083235639,61.1957796014068,64.2438452520516,62.7198124267292
"2160","Coralliogalathea_humilis",68.7710437710438,74.1582491582492,80.1346801346801,68.0976430976431,67.8451178451178,68.7710437710438
"2161","Coralliophaga_coralliophaga",69.0084985835694,71.728045325779,76.3739376770538,67.5354107648725,67.4220963172804,69.0084985835694
"2162","Coralliophila_abnormis",66.4310954063604,71.5547703180212,73.5865724381625,67.4911660777385,65.8127208480565,66.4310954063604
"2163","Coralliophila_amirantium",67.2727272727273,73.3689839572192,78.9304812834225,69.7326203208556,67.2727272727273,67.2727272727273
"2164","Coralliophila_bulbiformis",64.5376549094376,70.7340324118208,76.0724499523355,65.0142993326978,64.1563393708294,64.5376549094376
"2165","Coralliophila_clathrata",64.2,71.4,77.1,65.2,64,64.2
"2166","Coralliophila_costularis",64.7113594040968,70.0186219739292,76.0707635009311,64.9906890130354,64.804469273743,64.7113594040968
"2167","Coralliophila_erosa",64.3622200584226,70.8860759493671,76.5335929892892,65.3359298928919,64.4595910418695,64.3622200584226
"2168","Coralliophila_monodonta",68.3176100628931,73.4276729559748,79.7169811320755,67.688679245283,68.2389937106918,68.3176100628931
"2169","Coralliophila_neritoidea",62.3931623931624,71.0470085470085,76.1752136752137,63.7820512820513,63.5683760683761,62.3931623931624
"2170","Coralliophila_radula",64.7058823529412,70.7843137254902,76.2745098039216,66.078431372549,64.7058823529412,64.7058823529412
"2171","Coralliophila_solutistoma",72.3358449946179,74.4886975242196,79.0096878363832,76.9644779332616,71.259418729817,72.3358449946179
"2172","Coralliophila_squamosissima",61.4533965244866,67.7725118483412,74.4075829383886,62.480252764613,59.0837282780411,61.4533965244866
"2173","Coralliophila_suduirauti",62.3263888888889,69.0972222222222,74.6527777777778,59.9826388888889,62.4131944444444,62.3263888888889
"2174","Coralliophila_violacea",68.2945154019534,72.7272727272727,78.1367392937641,67.9939894815928,68.4447783621337,68.2945154019534
"2175","Corallium_elatius",72.6277372262774,78.4671532846715,86.8613138686131,56.2043795620438,70.0729927007299,72.6277372262774
"2176","Corculum_cardissum",68.0555555555556,72.6851851851852,79.0895061728395,67.5925925925926,68.0555555555556,68.0555555555556
"2177","Corculum_dionaeum",74.8685594111462,76.7613038906414,81.3880126182965,75.2891692954784,76.130389064143,74.8685594111462
"2178","Corella_minuta",73.9069111424542,79.8307475317348,87.7291960507757,79.8307475317348,74.4710860366714,73.9069111424542
"2179","Coris_aygula",68.0704441041348,72.8177641653905,78.7901990811639,68.0704441041348,68.6064318529862,68.0704441041348
"2180","Coris_batuensis",62.5,70.1680672268908,75.7352941176471,62.7100840336134,63.2352941176471,62.5
"2181","Coris_caudimacula",60.3192702394527,68.072976054732,71.8358038768529,59.8631698973774,61.2314709236032,60.3192702394527
"2182","Coris_dorsomacula",68.3114880493446,72.5520431765613,78.0262143407864,67.6175790285274,68.2343870470316,68.3114880493446
"2183","Coris_gaimard",67.9087452471483,72.0912547528517,76.7300380228137,67.0722433460076,67.680608365019,67.9087452471483
"2184","Corolla_ovata",65.2680652680653,69.2307692307692,72.027972027972,64.957264957265,64.1025641025641,65.2680652680653
"2185","Coronaster_halicepus",56.2051282051282,60.6153846153846,71.8974358974359,49.8461538461538,55.1794871794872,56.2051282051282
"2186","Coronaster_volsellatus",59.6646072374228,65.4898499558694,74.0511915269197,57.5463371579877,59.576345984113,59.6646072374228
"2187","Coronidopsis_bicuspis",66.3421418636996,73.9916550764951,78.442280945758,70.3755215577191,67.7329624478442,66.3421418636996
"2188","Corycaeus_speciosus",65.1305683563748,68.9708141321045,71.505376344086,64.9769585253456,64.4393241167435,65.1305683563748
"2189","Coryphaena_equiselis",56.101403609281,52.8394442853051,55.9939845316528,57.8344313950157,54.3397307361788,56.101403609281
"2190","Coryphaena_hippurus",57.5968941238402,53.4908205566888,57.6955978153583,58.426005132592,55.1918141738501,57.5968941238402
"2191","Corythoichthys_amplexus",67.0781893004115,72.7572016460905,78.5185185185185,66.3374485596708,67.6543209876543,67.0781893004115
"2192","Corythoichthys_conspicillatus",71.6346153846154,79.1666666666667,85.5769230769231,75.1602564102564,70.9935897435898,71.6346153846154
"2193","Corythoichthys_flavofasciatus",68.2235834609495,72.7411944869831,79.0199081163859,67.6110260336907,68.3001531393568,68.2235834609495
"2194","Corythoichthys_haematopterus",62.4485596707819,69.9588477366255,75.3086419753086,62.1399176954732,63.1687242798354,62.4485596707819
"2195","Corythoichthys_intestinalis",67.2855879752431,72.5022104332449,75.7736516357206,67.1971706454465,66.8435013262599,67.2855879752431
"2196","Corythoichthys_nigripectus",69.5505617977528,72.247191011236,80.1123595505618,67.9775280898876,72.3595505617977,69.5505617977528
"2197","Corythoichthys_ocellatus",62.9579375848033,70.4206241519674,73.9484396200814,59.4301221166893,63.5006784260516,62.9579375848033
"2198","Corythoichthys_polynotatus",57.0754716981132,59.9056603773585,87.7358490566038,60.377358490566,69.811320754717,57.0754716981132
"2199","Corythoichthys_schultzi",70.3504043126685,76.010781671159,82.3000898472597,72.2371967654987,71.0691823899371,70.3504043126685
"2200","Coscinaraea_columna",68.4250764525994,72.4770642201835,77.7522935779816,67.5840978593272,68.0428134556575,68.4250764525994
"2201","Coscinaraea_exaesa",68.9320388349515,73.2200647249191,78.4789644012945,66.8284789644013,68.9320388349515,68.9320388349515
"2202","Coscinaraea_exesa",64.7727272727273,71.1174242424242,75.2840909090909,65.9090909090909,64.6780303030303,64.7727272727273
"2203","Coscinaraea_wellsi",55,64.0625,70,53.125,57.1875,55
"2204","Coscinoderma_matthewsi",65.6575212866604,71.7123935666982,73.9829706717124,66.9820245979186,65.6575212866604,65.6575212866604
"2205","Cosmocalanus_darwinii",65.1527016444793,68.9115113547377,71.9655442443226,64.9960845732185,64.5262333594362,65.1527016444793
"2206","Cosmocampus_banneri",68.3544303797468,72.626582278481,78.9556962025316,67.246835443038,68.2753164556962,68.3544303797468
"2207","Cosmocampus_darrosanus",55.5555555555556,66.0606060606061,72.7272727272727,55.7575757575758,56.7676767676768,55.5555555555556
"2208","Cosmocampus_maxweberi",68.2437850842021,73.616680032077,79.2301523656776,68.0834001603849,68.4041700080192,68.2437850842021
"2209","Cosmognathia_arcus",70.6994328922495,77.2211720226843,82.7977315689981,73.2514177693762,71.2665406427221,70.6994328922495
"2210","Cranaothus_deforgesi",78.1456953642384,80.5739514348786,85.4304635761589,82.7814569536424,73.9514348785872,78.1456953642384
"2211","Cranchia_scabra",57.4085739862737,53.2475713669971,57.6273996220284,58.1877258711581,55.1374291303339,57.4085739862737
"2212","Craniella_carteri",66.7664670658683,68.2634730538922,73.9520958083832,68.2634730538922,71.8562874251497,66.7664670658683
"2213","Craniella_cranium",67.0212765957447,68.9787234042553,74.2553191489362,64.3404255319149,62.5531914893617,67.0212765957447
"2214","Craniella_simillima",76.4705882352941,77.2819472616633,77.4847870182556,76.6734279918864,78.498985801217,76.4705882352941
"2215","Cranocephalus_scleroticus",66.7238421955403,72.041166380789,73.4133790737564,68.3533447684391,66.9811320754717,66.7238421955403
"2216","Crassicantharus_noumeensis",53.0465949820789,63.0824372759857,67.741935483871,49.6415770609319,56.4516129032258,53.0465949820789
"2217","Crassinella_lunulata",85.7777777777778,85.3333333333333,94.6666666666667,84,88,85.7777777777778
"2218","Cratena_lineata",57.4636723910172,66.7107001321004,74.108322324967,57.0673712021136,58.9167767503302,57.4636723910172
"2219","Craterocephalus_capreoli",62.2047244094488,73.753280839895,74.0157480314961,65.8792650918635,63.5170603674541,62.2047244094488
"2220","Crella_papillata",72.1264367816092,84.1954022988506,84.1954022988506,81.8965517241379,69.8275862068966,72.1264367816092
"2221","Crenarctus_bicuspidatus",64.9954421148587,70.9206927985415,72.3792160437557,64.2661804922516,64.3573381950775,64.9954421148587
"2222","Crenarctus_crenatus",50,42.8571428571429,42.8571428571429,92.8571428571429,100,50
"2223","Crenatula_modiolaris",61.1650485436893,76.6990291262136,78.1553398058252,57.2815533980583,57.7669902912621,61.1650485436893
"2224","Crenatula_picta",53.9202200825309,60.6602475928473,66.7125171939477,49.9312242090784,55.4332874828061,53.9202200825309
"2225","Crenella_divaricata",84.0425531914894,85.1063829787234,93.9716312056738,82.9787234042553,87.5886524822695,84.0425531914894
"2226","Crenimugil_buchanani",61.9153674832962,69.1536748329621,75.2783964365256,62.249443207127,62.8062360801782,61.9153674832962
"2227","Crenimugil_crenilabis",67.3566878980892,71.9745222929936,78.0254777070064,66.5605095541401,67.2770700636943,67.3566878980892
"2228","Crenimugil_heterocheilos",53.7473233404711,62.5267665952891,66.8094218415418,49.4646680942184,56.5310492505353,53.7473233404711
"2229","Crenimugil_seheli",66.2966700302725,73.2593340060545,79.6165489404642,65.9939455095863,66.1957618567104,66.2966700302725
"2230","Crepidula_walshi",55.3398058252427,62.2977346278317,67.7993527508091,51.1326860841424,58.4142394822006,55.3398058252427
"2231","Creseis_acicula",68.2809611829945,70.3512014787431,76.2661737523105,65.3234750462107,65.1386321626617,68.2809611829945
"2232","Creseis_virgula",68.6561561561562,70.8333333333333,76.4264264264264,66.0660660660661,65.5780780780781,68.6561561561562
"2233","Cribrarula_cribraria",63.6274509803922,70.6862745098039,75.8823529411765,64.0196078431373,64.3137254901961,63.6274509803922
"2234","Cribroelphidium_excavatum",70.2127659574468,82.7659574468085,77.2340425531915,91.9148936170213,63.4042553191489,70.2127659574468
"2235","Crisia_elongata",69.8328267477204,74.5440729483283,77.5075987841945,70.1367781155015,70.0607902735562,69.8328267477204
"2236","Crispatotrochus_rubescens",65.8686310620012,69.2449355432781,74.8311847759362,63.8428483732351,62.4309392265193,65.8686310620012
"2237","Crispatotrochus_rugosus",67.1366594360087,70.3904555314534,75.5965292841649,66.3774403470716,64.587852494577,67.1366594360087
"2238","Cristatogobius_lophius",62.0738636363636,67.4715909090909,74.8579545454545,58.2386363636364,62.5,62.0738636363636
"2239","Cristiceps_australis",62.5,50,50,100,100,62.5
"2240","Cronia_contracta",59.6685082872928,69.7974217311234,76.9797421731123,60.5893186003683,62.2467771639042,59.6685082872928
"2241","Cronia_margariticola",56.9784172661871,63.4532374100719,69.6402877697842,53.3812949640288,58.5611510791367,56.9784172661871
"2242","Crosnierita_yante",67.7014042867701,75.4619364375462,81.7442719881744,70.2882483370288,66.8883961566888,67.7014042867701
"2243","Crossosalarias_macrospilus",65.8493870402802,71.8914185639229,77.4956217162872,65.2364273204904,66.0245183887916,65.8493870402802
"2244","Crossotonotus_compressipes",63.7952559300874,71.4107365792759,74.9063670411985,64.4194756554307,65.1685393258427,63.7952559300874
"2245","Crossotonotus_spinipes",69.4272445820433,74.3808049535604,77.8637770897833,70.046439628483,69.1950464396285,69.4272445820433
"2246","Crouania_attenuata",64.4249512670565,70.7602339181287,76.7056530214425,64.9122807017544,64.0350877192982,64.4249512670565
"2247","Crypthelia_cymas",100,100,100,80,40,100
"2248","Cryptocentroides_insignis",55.5722891566265,60.9939759036145,68.8253012048193,52.1084337349398,59.3373493975904,55.5722891566265
"2249","Cryptocentrus_albidorsus",62.4624624624625,68.6186186186186,76.5765765765766,58.4084084084084,62.9129129129129,62.4624624624625
"2250","Cryptocentrus_caeruleomaculatus",60.0811907983762,66.4411366711773,72.936400541272,57.6454668470907,60.7577807848444,60.0811907983762
"2251","Cryptocentrus_cinctus",60.575719649562,66.3329161451815,72.4655819774718,56.5707133917397,61.3266583229036,60.575719649562
"2252","Cryptocentrus_fasciatus",60.6420927467301,67.7764565992866,73.8406658739596,58.9774078478002,61.2366230677764,60.6420927467301
"2253","Cryptocentrus_inexplicatus",61.9456366237482,68.2403433476395,76.1087267525036,58.5121602288984,62.2317596566524,61.9456366237482
"2254","Cryptocentrus_leptocephalus",66.6666666666667,72.5190839694656,78.2018659881255,66.412213740458,67.0059372349449,66.6666666666667
"2255","Cryptocentrus_leucostictus",66.3148636763412,71.5919085312225,77.3966578715919,65.259454705365,65.9630606860158,66.3148636763412
"2256","Cryptocentrus_maudae",61.7157490396927,67.8617157490397,74.2637644046095,58.3866837387964,62.3559539052497,61.7157490396927
"2257","Cryptocentrus_octofasciatus",65.7471264367816,73.448275862069,78.5057471264368,65.0574712643678,64.5977011494253,65.7471264367816
"2258","Cryptocentrus_sericus",59.7883597883598,65.3439153439153,71.5608465608466,56.8783068783069,60.4497354497355,59.7883597883598
"2259","Cryptocentrus_strigilliceps",64.5720476706392,68.9057421451788,74.5395449620802,60.1300108342362,65.0054171180932,64.5720476706392
"2260","Cryptochirus_coralliodytes",73.57910906298,77.7265745007681,85.5606758832565,76.9585253456221,71.889400921659,73.57910906298
"2261","Cryptodendrum_adhaesivum",66.9442131557036,72.7726894254788,76.9358867610325,67.0274771024147,67.1940049958368,66.9442131557036
"2262","Cryptodromia_canaliculata",65.1954602774275,71.6267339218159,77.8058007566204,64.9432534678436,66.8348045397226,65.1954602774275
"2263","Cryptodromia_coronata",66.2452591656131,74.968394437421,79.646017699115,69.2793931731985,66.6245259165613,66.2452591656131
"2264","Cryptodromia_fallax",68.2847896440129,73.6245954692557,79.8543689320388,68.1229773462783,68.2038834951456,68.2847896440129
"2265","Cryptodromia_hilgendorfi",66.8227424749164,71.2374581939799,74.9163879598662,67.0903010033445,66.2207357859532,66.8227424749164
"2266","Cryptodromia_pentagonalis",69.4645441389291,75.3979739507959,77.2793053545586,67.1490593342981,69.8986975397974,69.4645441389291
"2267","Cryptodromia_tuberculata",64,70,75.4285714285714,64.2857142857143,64.5714285714286,64
"2268","Cryptodromia_tumida",68.1240063593005,72.8934817170111,78.7758346581876,67.4880763116057,67.7265500794913,68.1240063593005
"2269","Cryptodromiopsis_plumosa",71.5808170515098,81.1722912966252,84.9023090586146,79.3960923623446,72.113676731794,71.5808170515098
"2270","Cryptodromiopsis_tridens",66.1395348837209,72.2790697674419,77.7674418604651,65.7674418604651,66.046511627907,66.1395348837209
"2271","Cryptodromiopsis_unidentata",68.7367678193366,73.394495412844,76.7819336626676,68.242766407904,68.1016231474947,68.7367678193366
"2272","Cryptopectan_inaequivalvis",66.711051930759,63.5153129161119,83.8881491344873,49.6671105193076,64.0479360852197,66.711051930759
"2273","Cryptopecten_bullatus",68.2277807344332,71.5806279936136,77.4348057477382,66.3650878126663,66.0989888238425,68.2277807344332
"2274","Cryptopecten_nux",67.3244607618173,71.0876548875631,75.9522716842588,65.6723267553924,65.3969710876549,67.3244607618173
"2275","Cryptopelta_longibrachialis",69.1244239631336,85.7142857142857,82.9493087557604,85.7142857142857,66.3594470046083,69.1244239631336
"2276","Cryptopsaras_couesii",56.9672131147541,53.5183384273409,56.5677966101695,58.533620450125,54.9215059738816,56.9672131147541
"2277","Ctena_bella",68.6478454680535,72.8083209509658,77.4145616641902,67.8306092124814,68.2020802377415,68.6478454680535
"2278","Ctenactis_echinata",62.8982528263104,70.606372045221,75.0256937307297,63.103802672148,63.5149023638232,62.8982528263104
"2279","Ctenocardia_fornicata",64.8548026805659,68.6522710349963,72.2263588979896,64.5569620253165,63.7379002233805,64.8548026805659
"2280","Ctenocardia_gustavi",65.3846153846154,68.5050798258345,72.2060957910015,64.8766328011611,63.8606676342525,65.3846153846154
"2281","Ctenocardia_symbolica",59.453781512605,65.7563025210084,69.9579831932773,57.4579831932773,59.2436974789916,59.453781512605
"2282","Ctenocardia_translata",63.6003172085646,69.5479777954005,72.4821570182395,64.0761300555115,63.2831086439334,63.6003172085646
"2283","Ctenocardia_virgo",55.1677852348993,61.0738255033557,66.7114093959731,49.1275167785235,55.7046979865772,55.1677852348993
"2284","Ctenochaetus_binotatus",67.1949286846276,71.7115689381934,74.7226624405705,66.3232963549921,66.7194928684628,67.1949286846276
"2285","Ctenochaetus_flavicauda",70.6666666666667,77,86.4444444444444,72.7777777777778,70.1111111111111,70.6666666666667
"2286","Ctenochaetus_hawaiiensis",68.1618293755497,73.9665787159191,76.6930518909411,68.8654353562005,68.6015831134565,68.1618293755497
"2287","Ctenochaetus_striatus",68.4330052990159,72.8993186979561,78.4254352763058,67.9031037093111,68.5087055261166,68.4330052990159
"2288","Ctenochaetus_strigosus",67.9180887372014,73.5494880546075,75.7679180887372,69.19795221843,68.6860068259386,67.9180887372014
"2289","Ctenochaetus_tominiensis",63.7731481481482,68.9814814814815,73.2638888888889,59.2592592592593,64.4675925925926,63.7731481481482
"2290","Ctenogobiops_aurocingulus",67.6497695852535,70.5990783410138,75.1152073732719,63.1336405529954,67.8341013824885,67.6497695852535
"2291","Ctenogobiops_crocineus",60.3888213851762,67.6792223572296,74.6051032806804,59.052247873633,61.1178614823815,60.3888213851762
"2292","Ctenogobiops_feroculus",67.8891605541972,73.5941320293399,79.6251018744906,67.400162999185,67.318663406683,67.8891605541972
"2293","Ctenogobiops_mitodes",64.7619047619048,75.1020408163265,79.4557823129252,66.8027210884354,66.1224489795918,64.7619047619048
"2294","Ctenogobiops_pomastictus",62.7388535031847,71.4437367303609,76.2208067940552,63.588110403397,63.2696390658174,62.7388535031847
"2295","Ctenogobiops_tangaroai",61.0211706102117,63.8854296388543,69.6139476961395,55.1681195516812,62.266500622665,61.0211706102117
"2296","Ctenoides_ales",60.431654676259,67.5059952038369,74.220623501199,59.4724220623501,60.9112709832134,60.431654676259
"2297","Ctenoides_annulatus",64.5070422535211,70.1408450704225,75.6807511737089,64.6948356807512,64.8826291079812,64.5070422535211
"2298","Cuapetes_amymone",67.3788003286771,72.7198027937551,78.9646672144618,66.557107641742,67.7074774034511,67.3788003286771
"2299","Cuapetes_elegans",68.8756515264334,72.5986597170514,77.066269545793,67.5353685778109,67.758749069248,68.8756515264334
"2300","Cuapetes_ensifrons",67.7884615384615,72.3557692307692,78.0448717948718,67.2275641025641,68.1891025641026,67.7884615384615
"2301","Cuapetes_grandis",66.1726242371404,72.2755013077594,78.204010462075,66.5213600697472,67.3060156931125,66.1726242371404
"2302","Cuapetes_kororensis",59.765625,68.4895833333333,75.390625,58.7239583333333,60.8072916666667,59.765625
"2303","Cuapetes_platycheles",67.6470588235294,72.6550079491256,76.3116057233704,66.852146263911,67.6470588235294,67.6470588235294
"2304","Cuapetes_tenuipes",68.6556927297668,72.2222222222222,76.1316872427983,67.4211248285322,67.8326474622771,68.6556927297668
"2305","Cubiceps_baxteri",57.1087497477974,53.0768713430627,57.3542269150582,58.0200416974914,54.9667092608783,57.1087497477974
"2306","Cubiceps_caeruleus",72.972972972973,63.963963963964,60.3603603603604,91.8918918918919,73.8738738738739,72.972972972973
"2307","Cubiceps_capensis",46.8923833975182,44.9026529738982,53.1397090286692,51.3157894736842,49.1228070175439,46.8923833975182
"2308","Cubiceps_pauciradiatus",56.8101161148055,52.8408503600593,57.120215001895,58.071184922303,54.8427109533818,56.8101161148055
"2309","Cubiceps_whiteleggii",59.8915989159892,64.3179765130985,74.0740740740741,56.9105691056911,59.2592592592593,59.8915989159892
"2310","Cucullaea_labiata",59.1973244147157,63.8795986622074,67.3355629877369,55.7413600891862,58.974358974359,59.1973244147157
"2311","Culcita_novaeguinae",72.0156555772994,76.027397260274,82.2896281800391,74.3639921722113,72.4070450097847,72.0156555772994
"2312","Culcita_novaeguineae",69.1230655858511,72.9550478997789,75.9764185703758,67.722918201916,68.0913780397937,69.1230655858511
"2313","Culeolus_herdmani",59.1599551432358,57.3962687327964,65.1340605566317,60.689163013559,56.5908859210929,59.1599551432358
"2314","Culicia_rubeola",66.1924686192469,70.3765690376569,72.5523012552301,65.5230125523013,64.7698744769874,66.1924686192469
"2315","Culicia_tenella",66.6666666666667,82.8282828282828,72.7272727272727,60.6060606060606,69.6969696969697,66.6666666666667
"2316","Cunina_duplicata",64.7058823529412,76.4705882352941,76.4705882352941,94.1176470588235,94.1176470588235,64.7058823529412
"2317","Cunina_globosa",59.1248665955176,63.5005336179296,69.5837780149413,52.6147278548559,59.5517609391676,59.1248665955176
"2318","Cunina_octonaria",68.0025856496445,71.6871363930187,75.5656108597285,67.808661926309,68.0672268907563,68.0025856496445
"2319","Cupuladria_guineensis",54.0212443095599,57.814871016692,71.0166919575114,48.8619119878604,55.5386949924128,54.0212443095599
"2320","Cuspidella_humilis",50,50,50,50,100,50
"2321","Cyclax_suborbicularis",68.2926829268293,73.6585365853659,79.9186991869919,68.3739837398374,68.2926829268293,68.2926829268293
"2322","Cyclichthys_spilostylus",57.8512396694215,63.6363636363636,65.9779614325069,53.030303030303,58.9531680440771,57.8512396694215
"2323","Cycloachelous_granulatus",63.8766519823789,69.273127753304,72.9074889867841,61.4537444933921,64.4273127753304,63.8766519823789
"2324","Cycloachelous_orbitosinus",70.7818930041152,84.7736625514403,78.8065843621399,82.3045267489712,70.3703703703704,70.7818930041152
"2325","Cycloachelous_suborbicularis",70.9473684210526,77.6842105263158,81.8947368421053,73.0526315789474,70.7368421052632,70.9473684210526
"2326","Cyclochlamys_lemchei",75.2941176470588,82.0588235294118,87.0588235294118,87.6470588235294,72.0588235294118,75.2941176470588
"2327","Cyclodius_granulosus",61.840490797546,68.3435582822086,75.2147239263804,60.1226993865031,63.680981595092,61.840490797546
"2328","Cyclodius_nitidus",68.3375104427736,74.1019214703425,80.2005012531328,68.3375104427736,68.3375104427736,68.3375104427736
"2329","Cyclodius_obscurus",70.3368940016434,75.1027115858669,79.0468364831553,73.0484798685292,71.733771569433,70.3368940016434
"2330","Cycloes_marisrubri",67.8388278388278,71.7216117216117,75.5311355311355,66.1538461538461,68.4249084249084,67.8388278388278
"2331","Cyclograpsus_longipes",67.7530017152659,73.4133790737564,79.3310463121784,67.8387650085763,68.0102915951973,67.7530017152659
"2332","Cyclosalpa_pinnata",60.9279609279609,66.3003663003663,68.009768009768,57.3870573870574,60.5616605616606,60.9279609279609
"2333","Cycloscala_crenulata",63.2743362831858,70.353982300885,72.4778761061947,64.7787610619469,63.3628318584071,63.2743362831858
"2334","Cycloscala_hyalina",64.5631067961165,69.1747572815534,71.6019417475728,64.5631067961165,64.4012944983819,64.5631067961165
"2335","Cycloscala_sardellae",78.0487804878049,82.1951219512195,87.3170731707317,81.9512195121951,73.6585365853659,78.0487804878049
"2336","Cycloseris_costulata",65.6188605108055,69.2534381139489,74.0667976424361,63.4577603143418,65.8153241650295,65.6188605108055
"2337","Cycloseris_curvata",55.52,64.32,71.84,54.08,57.6,55.52
"2338","Cycloseris_distorta",62.4742268041237,70.3092783505155,74.7422680412371,62.7835051546392,63.2989690721649,62.4742268041237
"2339","Cycloseris_hexagonalis",63.9575971731449,67.962308598351,74.793875147232,60.6595995288575,65.1354534746761,63.9575971731449
"2340","Cycloseris_sinensis",63.0121816168328,71.6500553709856,76.7441860465116,64.6733111849391,63.6766334440753,63.0121816168328
"2341","Cycloseris_tenuis",64.5256916996047,71.0474308300395,75.6916996047431,65.6126482213439,64.6245059288538,64.5256916996047
"2342","Cycloseris_vaughani",68.9034369885434,74.30441898527,79.9509001636661,70.2127659574468,69.4762684124386,68.9034369885434
"2343","Cyclostremiscus_emeryi",69.9753896636587,74.6513535684988,79.2452830188679,70.1394585726005,69.4011484823626,69.9753896636587
"2344","Cycloteuthis_sirventi",42.0100007042749,35.2841749418973,45.6722304387633,40.552151559969,41.4536234946123,42.0100007042749
"2345","Cyclothone_acclinidens",57.8730748805098,53.873473181094,57.6307753584705,58.8223579394583,55.3770578863516,57.8730748805098
"2346","Cyclothone_alba",59.4670321303487,55.2398355413431,59.2416628597533,60.0670016750419,56.7321455763667,59.4670321303487
"2347","Cyclothone_braueri",63.3642930856553,60.1498299124718,58.9076176279479,62.9897183044758,59.6261896571494,63.3642930856553
"2348","Cyclothone_microdon",61.9555555555556,57.9128888888889,57.7137777777778,62.6204444444444,58.9368888888889,61.9555555555556
"2349","Cyclothone_pallida",59.7989949748744,55.689160086145,59.649437664513,60.1669059583632,56.8916008614501,59.7989949748744
"2350","Cyclothone_parapallida",52.9691092672198,49.4351694491653,54.9485154453664,54.963510946716,50.1749475157453,52.9691092672198
"2351","Cyclothone_pseudopallida",59.5372392042698,55.3493449781659,59.3431586608443,60.1680009704027,56.8170790878214,59.5372392042698
"2352","Cyclothone_signata",49.2287917737789,55.2699228791774,57.4550128534704,53.53470437018,41.452442159383,49.2287917737789
