"","feature","uninformed"
"564","Antennatus_nummifer",44.8348559381588
"565","Antennatus_rosaceus",48.1675392670157
"566","Antennatus_tuberosus",43.207981580967
"567","Antennella_secundaria",32.7137546468402
"568","Anthenoides_cristatus",49.2753623188406
"569","Anthenoides_granulosus",48.5567671584349
"570","Antigona_chemnitzii",47.4184782608696
"571","Antigonia_capros",46.7477203647416
"572","Antigonia_eos",41.3793103448276
"573","Antigonia_malayana",48.1209150326797
"574","Antigonia_rubescens",46.0718294051627
"575","Antigonia_rubicunda",50.8014796547472
"576","Antillesoma_antillarum",42.638036809816
"577","Antisabia_foliacea",44.3831840110269
"578","Antrocarcinus_petrosus",39.1705069124424
"579","Antropora_granulifera",50.253164556962
"580","Antropora_minor",48.6624203821656
"581","Anulidentalium_bambusa",43.9024390243902
"582","Anyperodon_leucogrammicus",44.8685326547922
"583","Aonidella_cirrobranchiata",30.749354005168
"584","Apanthura_restio",40.9523809523809
"585","Apanthura_sandalensis",44.8490230905861
"586","Aphareus_furca",42.9548563611491
"587","Aphareus_rutilans",45.5110497237569
"588","Aphelochaeta_marioni",43.8725490196078
"589","Aphelochaeta_multifilis",30.9216192937123
"590","Aphrocallistes_beatrix",45.1802179379715
"591","Aphroceras_ensata",41.4165666266507
"592","Apionsoma_misakianum",32.1266968325792
"593","Apionsoma_trichocephalus",43.5421500386698
"594","Aplidium_caelestis",43.042071197411
"595","Aplidium_clivosum",68
"596","Aplidium_controversum",48.6274509803922
"597","Aplidium_crateriferum",45.1945080091533
"598","Aplidium_flavolineatum",44.2528735632184
"599","Aplidium_lobatum",45.3860640301318
"600","Aplidium_longithorax",46.0896767466111
"601","Aplidium_mernooensis",51.6666666666667
"602","Aplidium_multiplicatum",46.0591133004926
"603","Aplidium_nadaense",50.5190311418685
"604","Aplidium_ritteri",49.2682926829268
"605","Aplidium_uteute",36.8983957219251
"606","Aploactis_aspera",48.1159420289855
"607","Aplousina_filum",44.695652173913
"608","Aplysia_californica",50
"609","Aplysia_juliana",44.9174630755864
"610","Aplysia_oculifera",45.0980392156863
"611","Aplysia_parvula",43.2330827067669
"612","Aplysilla_sulfurea",84.375
"613","Apogon_caudicinctus",45.4091816367266
"614","Apogon_ceramensis",46.1409395973154
"615","Apogon_coccineus",43.0331023864511
"616","Apogon_crassiceps",43.7259430331024
"617","Apogon_dammermani",45.6818181818182
"618","Apogon_dianthus",47.6420798065296
"619","Apogon_doryssa",45.0476190476191
"620","Apogon_indicus",44.8039215686275
"621","Apogon_posterofasciatus",47.1111111111111
"622","Apogon_seminigracaudus",45.9613196814562
"623","Apogon_semiornatus",43.6633663366337
