"","feature","EM_ClimatePriorityArea_velocity_585","EM_ClimatePriorityArea_o2os_585","EM_ClimatePriorityArea_phos_585","EM_ClimatePriorityArea_tos_585"
"15370","Polysyncraton_meandratum.1",83.125,71.25,83.125,95
"15371","Polysyncraton_millepore.1",42.1417682926829,44.3140243902439,74.4359756097561,66.1814024390244
"15372","Polysyncraton_niveum.1",39.0857142857143,45.8714285714286,72.4714285714286,67.3142857142857
"15373","Polysyncraton_otuetue.1",25,71.25,95,95
"15374","Polysyncraton_pavimentum.1",43.2462686567164,49.0360696517413,64.3967661691542,63.8059701492537
"15375","Polysyncraton_pontoniae.1",29.0816326530612,77.3497267759563,79.4897959183673,92.4043715846994
"15376","Polysyncraton_pseudorugosum.1",43.2629107981221,48.8380281690141,75.5985915492958,74.037558685446
"15377","Polysyncraton_purou.1",52.2918707149853,51.2683643486778,69.9706170421156,73.2272282076396
"15378","Polysyncraton_rugosum.1",33.1060606060606,95,38.8636363636364,95
"15379","Polysyncraton_thallomorpha.1",60.4987212276215,50.537084398977,68.5166240409207,73.8618925831202
"15380","Pomacanthus_annularis.1",36.8523489932886,36.4697986577181,70.7718120805369,66.1812080536913
"15381","Pomacanthus_imperator.1",45.1175548589342,45.4898119122257,66.634012539185,70.8777429467085
"15382","Pomacanthus_semicirculatus.1",47.0697463768116,47.0697463768116,69.1847826086956,73.401268115942
"15383","Pomacentrus_adelus.1",41.8817204301075,40.973715651135,67.3058542413381,70.1433691756272
"15384","Pomacentrus_alexanderae.1",37.7840909090909,39.2234848484848,71.8497474747475,66.9318181818182
"15385","Pomacentrus_amboinensis.1",45.3927911275416,46.7097966728281,68.4842883548983,72.8743068391867
"15386","Pomacentrus_aurifrons.1",39.7837552742616,42.0886075949367,64.8364978902954,70.4483122362869
"15387","Pomacentrus_auriventris.1",34.6071428571429,41.3928571428571,70.797619047619,66.2738095238095
"15388","Pomacentrus_bankanensis.1",40.7541625857003,41.5915768854065,63.5504407443683,70.6219392752204
"15389","Pomacentrus_bipunctatus.1",58.7769784172662,55.5305755395683,78.7679856115108,79.9640287769784
"15390","Pomacentrus_burroughi.1",31.8729641693811,38.5260586319218,71.3273615635179,71.4820846905537
"15391","Pomacentrus_caeruleus.1",40.5513100436681,41.5884279475982,66.2718340611354,70.3165938864629
"15392","Pomacentrus_callainus.1",68.2918149466192,38.202846975089,60.8540925266904,58.4875444839858
"15393","Pomacentrus_chrysurus.1",41.5548387096774,39.5935483870968,68.8903225806452,70.2387096774194
"15394","Pomacentrus_coelestis.1",42.624633431085,42.8103616813294,65.8406647116325,70.5767350928641
"15395","Pomacentrus_grammorhynchus.1",41.7321428571429,43.4285714285714,66.5,69.5535714285714
"15396","Pomacentrus_imitator.1",60.9876543209877,51.8981481481481,73.0092592592593,75.5015432098765
"15397","Pomacentrus_javanicus.1",36.25,26.25,55,76.25
"15398","Pomacentrus_lepidogenys.1",41.2048192771084,42.973713033954,66.1774370208105,70.5476451259584
"15399","Pomacentrus_littoralis.1",38.0917874396135,37.0209339774557,71.2882447665056,69.14653784219
"15400","Pomacentrus_magniseptus.1",81.8965517241379,39.3103448275862,65.5172413793103,81.8965517241379
"15401","Pomacentrus_melanochir.1",39.0760059612519,40.3502235469449,72.2056631892697,70.0819672131148
"15402","Pomacentrus_microspilus.1",71.25,32.8457446808511,67.2074468085106,52.0478723404255
"15403","Pomacentrus_moluccensis.1",40.6563500533618,42.4813233724653,66.2059765208111,70.7684098185699
"15404","Pomacentrus_nagasakiensis.1",42.5822168087698,44.5493300852619,66.4190012180268,68.7332521315469
"15405","Pomacentrus_nigriradiatus.1",65.045045045045,43.9339339339339,59.9099099099099,63.6186186186186
"15406","Pomacentrus_nigromarginatus.1",39.4415173867229,41.6438356164384,66.6701791359326,68.1717597471022
"15407","Pomacentrus_pavo.1",48.9942052980132,46.1630794701987,68.8120860927152,72.9014900662252
"15408","Pomacentrus_philippinus.1",47.8253424657534,46.0359589041096,67.2645547945205,72.7953767123288
"15409","Pomacentrus_simsiang.1",40.0477489768076,37.3260572987722,70.6343792633015,70.2455661664393
"15410","Pomacentrus_smithi.1",41.1556329849013,39.390243902439,67.1951219512195,69.4018583042973
"15411","Pomacentrus_spilotoceps.1",57.4563318777293,43.7663755458515,58.9082969432314,67.2052401746725
"15412","Pomacentrus_taeniometopon.1",41.2869198312236,42.4894514767932,64.3354430379747,70.6487341772152
"15413","Pomacentrus_trilineatus.1",38.304,36.784,70.224,70.224
"15414","Pomacentrus_tripunctatus.1",48.1242532855436,45.1732377538829,71.7323775388291,73.5483870967742
"15415","Pomacentrus_vaiuli.1",45.3815659068384,44.0634291377602,65.6243805748266,68.4489593657086
"15416","Pomacentrus_wardi.1",45.7407407407407,42.5281803542673,75.1127214170692,67.0048309178744
"15417","Pomachromis_richardsoni.1",71.8075117370892,36.5727699530516,65.5633802816901,57.5352112676056
"15418","Pomadasys_auritus.1",31.8331143232589,37.9500657030223,70.407358738502,68.1603153745072
"15419","Pomadasys_furcatus.1",39.8012232415902,42.1253822629969,65.4638124362895,69.1437308868502
"15420","Pomadasys_guoraca.1",36.9188861985472,37.0338983050847,71.7675544794189,66.59200968523
"15421","Pomadasys_maculatus.1",30.6814814814815,36.4518518518519,70.2296296296296,67.5555555555556
"15422","Pomatoleios_kraussii.1",33.7777777777778,38,70.4206349206349,71.3253968253968
"15423","Pomatomus_saltatrix.1",40.3030303030303,95,95,95
"15424","Pomatostegus_stellatus.1",46.6937269372694,44.8007380073801,67.8671586715867,70.4612546125461
"15425","Pontella_securifer.1",39.780739466896,45.0902837489252,64.4496990541703,68.8607050730868
"15426","Pontellina_plumata.1",NA,NA,NA,NA
"15427","Pontellopsis_villosa.1",38.3127572016461,43.3950617283951,63.2551440329218,69.5884773662551
"15428","Pontinus_furcirhinus.1",88.258064516129,71.7096774193548,93.7741935483871,95
"15429","Pontinus_macrocephalus.1",44.8277074542897,45.5625879043601,65.4711673699015,73.4212376933896
"15430","Pontinus_tentacularis.1",36.4841108857336,42.6504394861393,59.8647734956051,73.0324543610548
"15431","Pontiometra_andersoni.1",38.9519427402863,41.8660531697341,66.0531697341513,67.9959100204499
"15432","Pontiosquilla_caledonica.1",51.5503875968992,63.3333333333333,51.5503875968992,70.6976744186046
"15433","Pontocaris_hilarula.1",38.9471007121058,42.9094608341811,66.0071210579857,67.6500508646999
"15434","Pontocaris_sibogae.1",34.9439683586025,43.8991430454845,59.054054054054,73.9584706657877
"15435","Pontonides_ankeri.1",48.030303030303,46.3636363636364,67.7272727272727,72.8787878787879
"15436","Pontonides_loloata.1",41.0992907801418,44.6926713947991,75.2364066193853,71.306146572104
"15437","Pontoniopsis_comanthi.1",40.5965292841649,42.4511930585683,66.2527114967462,70.1681127982646
"15438","Pontophilus_orientalis.1",37.3746081504702,43.4051724137931,61.4968652037618,70.2076802507837
"15439","Poraster_superbus.1",43.2413793103448,64.2068965517241,89.1034482758621,66.1724137931034
"15440","Porcellanella_triloba.1",36.3235294117647,39.3606138107417,71.0677749360614,67.3017902813299
"15441","Porcellanopagurus_chiltoni.1",43.7215909090909,70.7102272727273,46.4204545454545,77.7272727272727
"15442","Porichthys_margaritatus.1",47.5,66.5,95,95
"15443","Porites_annae.1",45.2425742574257,43.9257425742574,65.559405940594,70.450495049505
"15444","Porites_australiensis.1",50.1644100580271,48.4187620889749,67.6208897485493,70.7446808510638
"15445","Porites_compressa.1",50.2894295302013,49.7315436241611,68.6996644295302,70.5327181208054
"15446","Porites_cylindrica.1",39.8740818467996,43.0640083945435,64.6956977964323,69.0818467995803
"15447","Porites_horizontalata.1",40.531914893617,36.2765957446808,68.7234042553192,65.1063829787234
"15448","Porites_lichen.1",39.804469273743,42.1927374301676,63.9525139664804,68.1098696461825
"15449","Porites_lobata.1",47.1026615969582,46.5969581749049,68.4866920152091,70.9429657794677
"15450","Porites_lutea.1",40.4428571428571,42.8857142857143,64.5095238095238,68.2190476190476
"15451","Porites_monticulosa.1",39.798962386511,37.3346303501946,71.8352788586252,65.674448767834
"15452","Porites_murrayensis.1",42.5,45.1,64.4,68.1
"15453","Porites_nigrescens.1",40.9214830970556,42.26826608506,66.4067611777535,70.1363140676118
"15454","Porites_profundus.1",36.7595541401274,37.515923566879,72.6114649681529,69.2834394904459
"15455","Porites_pukoensis.1",45.6147144240077,43.1316553727009,66.2149080348499,69.6176185866408
"15456","Porites_sillimaniana.1",40.4133064516129,42.6159274193548,64.1633064516129,70.6754032258064
"15457","Porites_solida.1",48.3746997598078,46.1689351481185,67.7702161729383,72.7141713370696
"15458","Porites_somaliensis.1",41.160358565737,42.1065737051793,64.4372509960159,70.2091633466136
"15459","Porites_stephensoni.1",48.3333333333333,46.7460317460317,68.0952380952381,73.4126984126984
"15460","Porites_superfusa.1",53.0042918454936,45.2575107296137,62.7896995708155,80.7296137339056
"15461","Porites_vaughani.1",42.9084687767322,42.1770744225834,65.9880239520958,68.7510692899914
"15462","Poromitra_macrophthalma.1",25.6205776592043,28.7281057881916,33.0698294861385,29.3011251594943
"15463","Porphyria_flintae.1",32.7976190476191,93.8690476190476,33.9285714285714,95
"15464","Portieria_hornemannii.1",48.0532445923461,46.1564059900166,67.7329450915142,72.9492512479201
"15465","Portlandia_intermedia.1",NA,NA,NA,NA
"15466","Portunus_gladiator.1",36.3794604003481,44.1514360313316,63.2506527415144,70.6919060052219
"15467","Portunus_iranjae.1",52.1401028277635,49.6979434447301,67.6478149100257,72.8984575835476
"15468","Portunus_longispinosus.1",47.6690391459075,48.6156583629893,66.6690391459075,72.1459074733096
"15469","Portunus_macrophthalmus.1",52.3223350253807,49.5494923857868,67.2715736040609,72.9378172588832
"15470","Portunus_sanguinolentus.1",44.9337410805301,45.7084607543323,73.2110091743119,71.3710499490316
"15471","Praealticus_bilineatus.1",43.0601792573623,36.2483994878361,69.2125480153649,66.0499359795134
"15472","Praealticus_oortii.1",29.7568093385214,35.4863813229572,67.8307392996109,69.124513618677
"15473","Praealticus_striatus.1",38.5765895953757,39.1257225433526,72.0736994219653,70.1517341040462
"15474","Praealticus_tanegasimae.1",40.7909604519774,46.9632768361582,75.409604519774,64.4067796610169
"15475","Predaea_weldii.1",50.7547169811321,46.5094339622641,70.6603773584906,70.8490566037736
"15476","Premnas_biaculeatus.1",37.5221893491124,37.3816568047337,71.25,69.844674556213
"15477","Priacanthus_fitchi.1",34.9084051724138,41.1530172413793,67.1551724137931,73.604525862069
"15478","Priacanthus_hamrur.1",44.9358974358974,46.3461538461538,65.8333333333333,72.6923076923077
"15479","Priacanthus_macracanthus.1",34.6063454759107,35.834312573443,68.2079905992949,67.9847238542891
"15480","Priacanthus_tayenus.1",33.6020806241873,36.443433029909,69.7984395318595,66.5864759427828
"15481","Priacanthus_zaiserae.1",28.3690658499234,36.5160796324655,66.0490045941807,69.6860643185299
"15482","Primno_abyssalis.1",95,95,95,95
"15483","Primno_latreillei.1",95,95,95,95
"15484","Priolepis_akihitoi.1",56.7361111111111,70.5902777777778,55.4166666666667,85.7638888888889
"15485","Priolepis_aureoviridis.1",56.8532818532818,45.4826254826255,60.3378378378378,68.957528957529
"15486","Priolepis_cincta.1",46.8686473807662,45.9773260359656,67.5918686473808,71.2314308053166
"15487","Priolepis_compita.1",48.4789777411377,46.7559769167354,68.6850783182193,71.9744435284419
"15488","Priolepis_fallacincta.1",47.7893820713664,47.2932985204526,68.5422106179286,72.5935596170583
"15489","Priolepis_inhaca.1",43.7316356513222,43.1733594515181,65.690499510284,70.435847208619
"15490","Priolepis_kappa.1",44.5004712535344,42.4410933081998,66.1687087653157,70.0188501413761
"15491","Priolepis_nuchifasciata.1",32.9373996789727,37.6645264847512,70.2969502407705,70.7544141252006
"15492","Priolepis_pallidicincta.1",40.3892215568862,36.8622754491018,69.8562874251497,64.8502994011976
"15493","Priolepis_profunda.1",40.9677419354839,44.0322580645161,75.4838709677419,66.2903225806452
"15494","Priolepis_semidoliata.1",48.4522854851644,46.242983159583,67.8027265437049,72.8307939053729
"15495","Priolepis_squamogena.1",61.0869565217391,59.3478260869565,71.5217391304348,82.3913043478261
"15496","Priolepis_triops.1",68.694885361552,50.2645502645503,80.4232804232804,74.2239858906526
"15497","Prionace_glauca.1",33.6004098360656,26.0957991803279,41.4262295081967,42.2114071038251
"15498","Prionalpheus_triarticulatus.1",45.5933682373473,43.7696335078534,73.9441535776614,73.7783595113438
"15499","Prionocidaris_australis.1",50.5543237250554,55.820399113082,73.0931263858093,69.5121951219512
"15500","Prionocidaris_baculosa.1",36.0568181818182,40.5909090909091,70.2784090909091,68.875
"15501","Prionocidaris_bispinosa.1",37.518115942029,44.4021739130435,74.5199275362319,64.8822463768116
"15502","Prionospio_cirrifera.1",72.9734513274336,51.6194690265487,74.5209580838323,92.3097345132743
"15503","Prionospio_malmgreni.1",39.4419642857143,76.3392857142857,47.5,84.8214285714286
"15504","Prionospio_steenstrupi.1",89.7945205479452,76.7808219178082,81.8965517241379,93.6986301369863
"15505","Prionovolva_brevis.1",40.6852248394004,42.3126338329764,65.7066381156317,70.5888650963597
"15506","Pristiapogon_exostigma.1",48.30900243309,46.0746147607461,68.0332522303325,72.6561232765612
"15507","Pristiapogon_fraenatus.1",47.7219626168224,46.2422118380062,67.6985981308411,72.0638629283489
"15508","Pristiapogon_kallopterus.1",46.5576781778104,46.8368846436444,67.9867744305658,71.1976487876561
"15509","Pristiapogon_taeniopterus.1",48.1475541299118,45.6335204490778,68.1836407377706,72.373696872494
"15510","Pristicon_rhodopterus.1",40.4022988505747,36.6411238825032,69.8850574712644,69.0357598978289
"15511","Pristicon_rufus.1",38.9399293286219,40.7302709069494,70.942285041225,67.1378091872792
"15512","Pristicon_trimaculatus.1",45.5268490374873,43.4093211752786,70.4559270516717,71.7071935157041
"15513","Pristigenys_meyeri.1",42.8266129032258,44.8951612903226,64.8911290322581,71.4798387096774
"15514","Pristigenys_niphonia.1",37.6075731497418,43.3304647160069,63.5240963855422,69.4922547332186
"15515","Pristigenys_refulgens.1",38.9675925925926,42.9259259259259,64.125,70.0185185185185
"15516","Pristilepis_oligolepis.1",54.2857142857143,55.8125,68.0267857142857,69.5535714285714
"15517","Pristipagia_radians.1",41.0227272727273,42.6185770750988,63.7401185770751,70.405138339921
"15518","Pristipomoides_argyrogrammicus.1",39.0353460972018,41.4138438880707,60.8615611192931,70.4455081001473
"15519","Pristipomoides_auricilla.1",40.062630480167,41.9137091162143,61.5483646485734,71.2665274878218
"15520","Pristipomoides_filamentosus.1",42.8323699421965,44.1136801541426,63.2723185613359,72.91265253693
"15521","Pristipomoides_flavipinnis.1",39.9,42.7851851851852,61.9962962962963,70.4407407407407
"15522","Pristipomoides_multidens.1",37.0906801007557,43.4718723761545,62.296389588581,72.4265323257767
"15523","Pristipomoides_sieboldii.1",43.7978863936592,44.9900924702774,64.2536327608983,73.2892998678996
"15524","Pristipomoides_zonatus.1",41.6345467523198,42.2448251249108,63.1299072091363,71.3347608850821
"15525","Pristotis_obtusirostris.1",35.0336473755047,38.1022880215343,71.0901749663526,66.3593539703903
"15526","Prodotia_iostoma.1",45.0708103855232,45.2950432730134,66.9708890637293,71.0070810385523
"15527","Prognichthys_brevipinnis.1",38.6221009549795,39.6589358799454,70.37517053206,70.7639836289222
"15528","Prognichthys_sealei.1",41.8593946618981,27.520365587125,47.1004702298165,44.489370156964
"15529","Promethichthys_prometheus.1",41.980122324159,42.5611620795107,62.17125382263,73.3078491335372
"15530","Promicroa_dubitata.1",32.0945945945946,88.5810810810811,52.6351351351351,95
"15531","Propeamussium_caducum.1",32.3070782331027,43.8344864289516,56.3225119744545,72.8552421500798
"15532","Propeamussium_jeffreysi.1",34.4320776255708,40.7762557077626,57.5856164383562,71.1415525114155
"15533","Propeamussium_maorium.1",43.0975609756098,67.4268292682927,52.8292682926829,88.280487804878
"15534","Propeamussium_rubrotinctum.1",35.0700934579439,41.6179906542056,57.5438084112149,73.1366822429906
"15535","Propeamussium_sibogai.1",36.0893854748603,41.7504655493482,58.3798882681564,72.2967101179392
"15536","Prosimnia_semperi.1",40.3892215568862,43.1387225548902,64.7554890219561,68.7375249500998
"15537","Protocirrineris_chrysoderma.1",38.1696428571429,43.336038961039,62.6907467532468,69.7077922077922
"15538","Protodorvillea_kefersteini.1",88.75,75,77.5,92.5
"15539","Protogrammus_antipodus.1",38.2638888888889,77.8472222222222,39.5833333333333,85.7638888888889
"15540","Protoplesius_enigma.1",33.8461538461538,50.1282051282051,49.4017094017094,71.2820512820513
"15541","Protoreaster_nodosus.1",38.6333333333333,39.52,70.68,70.3
"15542","Psammocinia_bulbosa.1",52.5988700564972,59.5762711864407,54.7457627118644,69.2372881355932
"15543","Psammocora_albopicta.1",36.7967599410898,39.1752577319588,71.6347569955817,69.9558173784978
"15544","Psammocora_contigua.1",47.9039115646259,46.4498299319728,68.0994897959184,73.5926870748299
"15545","Psammocora_digitata.1",47.1186440677966,47.1186440677966,69.0677966101695,73.5593220338983
